Régimen y estado;Total Nacional;Comunidades y Ciudades Autónomas;Provincias;Periodo;Total
Viviendas: Total;Total Nacional;17 Rioja, La;;2019M08;220
Viviendas: Total;Total Nacional;17 Rioja, La;;2019M07;366
Viviendas: Total;Total Nacional;17 Rioja, La;;2019M06;236
Viviendas: Total;Total Nacional;17 Rioja, La;;2019M05;350
Viviendas: Total;Total Nacional;17 Rioja, La;;2019M04;288
Viviendas: Total;Total Nacional;17 Rioja, La;;2019M03;328
Viviendas: Total;Total Nacional;17 Rioja, La;;2019M02;472
Viviendas: Total;Total Nacional;17 Rioja, La;;2019M01;379
Viviendas: Total;Total Nacional;17 Rioja, La;;2018M12;223
Viviendas: Total;Total Nacional;17 Rioja, La;;2018M11;353
Viviendas: Total;Total Nacional;17 Rioja, La;;2018M10;354
Viviendas: Total;Total Nacional;17 Rioja, La;;2018M09;294
Viviendas: Total;Total Nacional;17 Rioja, La;;2018M08;271
Viviendas: Total;Total Nacional;17 Rioja, La;;2018M07;299
Viviendas: Total;Total Nacional;17 Rioja, La;;2018M06;271
Viviendas: Total;Total Nacional;17 Rioja, La;;2018M05;407
Viviendas: Total;Total Nacional;17 Rioja, La;;2018M04;280
Viviendas: Total;Total Nacional;17 Rioja, La;;2018M03;227
Viviendas: Total;Total Nacional;17 Rioja, La;;2018M02;276
Viviendas: Total;Total Nacional;17 Rioja, La;;2018M01;344
Viviendas: Total;Total Nacional;17 Rioja, La;;2017M12;188
Viviendas: Total;Total Nacional;17 Rioja, La;;2017M11;274
Viviendas: Total;Total Nacional;17 Rioja, La;;2017M10;261
Viviendas: Total;Total Nacional;17 Rioja, La;;2017M09;215
Viviendas: Total;Total Nacional;17 Rioja, La;;2017M08;262
Viviendas: Total;Total Nacional;17 Rioja, La;;2017M07;312
Viviendas: Total;Total Nacional;17 Rioja, La;;2017M06;262
Viviendas: Total;Total Nacional;17 Rioja, La;;2017M05;265
Viviendas: Total;Total Nacional;17 Rioja, La;;2017M04;176
Viviendas: Total;Total Nacional;17 Rioja, La;;2017M03;263
Viviendas: Total;Total Nacional;17 Rioja, La;;2017M02;231
Viviendas: Total;Total Nacional;17 Rioja, La;;2017M01;318
Viviendas: Total;Total Nacional;17 Rioja, La;;2016M12;228
Viviendas: Total;Total Nacional;17 Rioja, La;;2016M11;233
Viviendas: Total;Total Nacional;17 Rioja, La;;2016M10;177
Viviendas: Total;Total Nacional;17 Rioja, La;;2016M09;198
Viviendas: Total;Total Nacional;17 Rioja, La;;2016M08;251
Viviendas: Total;Total Nacional;17 Rioja, La;;2016M07;183
Viviendas: Total;Total Nacional;17 Rioja, La;;2016M06;187
Viviendas: Total;Total Nacional;17 Rioja, La;;2016M05;380
Viviendas: Total;Total Nacional;17 Rioja, La;;2016M04;250
Viviendas: Total;Total Nacional;17 Rioja, La;;2016M03;186
Viviendas: Total;Total Nacional;17 Rioja, La;;2016M02;201
Viviendas: Total;Total Nacional;17 Rioja, La;;2016M01;227
Viviendas: Total;Total Nacional;17 Rioja, La;;2015M12;186
Viviendas: Total;Total Nacional;17 Rioja, La;;2015M11;232
Viviendas: Total;Total Nacional;17 Rioja, La;;2015M10;153
Viviendas: Total;Total Nacional;17 Rioja, La;;2015M09;211
Viviendas: Total;Total Nacional;17 Rioja, La;;2015M08;193
Viviendas: Total;Total Nacional;17 Rioja, La;;2015M07;238
Viviendas: Total;Total Nacional;17 Rioja, La;;2015M06;221
Viviendas: Total;Total Nacional;17 Rioja, La;;2015M05;225
Viviendas: Total;Total Nacional;17 Rioja, La;;2015M04;186
Viviendas: Total;Total Nacional;17 Rioja, La;;2015M03;192
Viviendas: Total;Total Nacional;17 Rioja, La;;2015M02;220
Viviendas: Total;Total Nacional;17 Rioja, La;;2015M01;304
Viviendas: Total;Total Nacional;17 Rioja, La;;2014M12;197
Viviendas: Total;Total Nacional;17 Rioja, La;;2014M11;152
Viviendas: Total;Total Nacional;17 Rioja, La;;2014M10;186
Viviendas: Total;Total Nacional;17 Rioja, La;;2014M09;155
Viviendas: Total;Total Nacional;17 Rioja, La;;2014M08;148
Viviendas: Total;Total Nacional;17 Rioja, La;;2014M07;225
Viviendas: Total;Total Nacional;17 Rioja, La;;2014M06;168
Viviendas: Total;Total Nacional;17 Rioja, La;;2014M05;207
Viviendas: Total;Total Nacional;17 Rioja, La;;2014M04;154
Viviendas: Total;Total Nacional;17 Rioja, La;;2014M03;240
Viviendas: Total;Total Nacional;17 Rioja, La;;2014M02;212
Viviendas: Total;Total Nacional;17 Rioja, La;;2014M01;205
Viviendas: Total;Total Nacional;17 Rioja, La;;2013M12;138
Viviendas: Total;Total Nacional;17 Rioja, La;;2013M11;114
Viviendas: Total;Total Nacional;17 Rioja, La;;2013M10;271
Viviendas: Total;Total Nacional;17 Rioja, La;;2013M09;175
Viviendas: Total;Total Nacional;17 Rioja, La;;2013M08;287
Viviendas: Total;Total Nacional;17 Rioja, La;;2013M07;256
Viviendas: Total;Total Nacional;17 Rioja, La;;2013M06;188
Viviendas: Total;Total Nacional;17 Rioja, La;;2013M05;201
Viviendas: Total;Total Nacional;17 Rioja, La;;2013M04;136
Viviendas: Total;Total Nacional;17 Rioja, La;;2013M03;511
Viviendas: Total;Total Nacional;17 Rioja, La;;2013M02;367
Viviendas: Total;Total Nacional;17 Rioja, La;;2013M01;379
Viviendas: Total;Total Nacional;17 Rioja, La;;2012M12;174
Viviendas: Total;Total Nacional;17 Rioja, La;;2012M11;341
Viviendas: Total;Total Nacional;17 Rioja, La;;2012M10;271
Viviendas: Total;Total Nacional;17 Rioja, La;;2012M09;330
Viviendas: Total;Total Nacional;17 Rioja, La;;2012M08;273
Viviendas: Total;Total Nacional;17 Rioja, La;;2012M07;226
Viviendas: Total;Total Nacional;17 Rioja, La;;2012M06;218
Viviendas: Total;Total Nacional;17 Rioja, La;;2012M05;204
Viviendas: Total;Total Nacional;17 Rioja, La;;2012M04;145
Viviendas: Total;Total Nacional;17 Rioja, La;;2012M03;198
Viviendas: Total;Total Nacional;17 Rioja, La;;2012M02;258
Viviendas: Total;Total Nacional;17 Rioja, La;;2012M01;360
Viviendas: Total;Total Nacional;17 Rioja, La;;2011M12;235
Viviendas: Total;Total Nacional;17 Rioja, La;;2011M11;236
Viviendas: Total;Total Nacional;17 Rioja, La;;2011M10;214
Viviendas: Total;Total Nacional;17 Rioja, La;;2011M09;170
Viviendas: Total;Total Nacional;17 Rioja, La;;2011M08;212
Viviendas: Total;Total Nacional;17 Rioja, La;;2011M07;189
Viviendas: Total;Total Nacional;17 Rioja, La;;2011M06;253
Viviendas: Total;Total Nacional;17 Rioja, La;;2011M05;282
Viviendas: Total;Total Nacional;17 Rioja, La;;2011M04;198
Viviendas: Total;Total Nacional;17 Rioja, La;;2011M03;268
Viviendas: Total;Total Nacional;17 Rioja, La;;2011M02;515
Viviendas: Total;Total Nacional;17 Rioja, La;;2011M01;455
Viviendas: Total;Total Nacional;17 Rioja, La;;2010M12;215
Viviendas: Total;Total Nacional;17 Rioja, La;;2010M11;344
Viviendas: Total;Total Nacional;17 Rioja, La;;2010M10;241
Viviendas: Total;Total Nacional;17 Rioja, La;;2010M09;290
Viviendas: Total;Total Nacional;17 Rioja, La;;2010M08;495
Viviendas: Total;Total Nacional;17 Rioja, La;;2010M07;588
Viviendas: Total;Total Nacional;17 Rioja, La;;2010M06;301
Viviendas: Total;Total Nacional;17 Rioja, La;;2010M05;285
Viviendas: Total;Total Nacional;17 Rioja, La;;2010M04;243
Viviendas: Total;Total Nacional;17 Rioja, La;;2010M03;308
Viviendas: Total;Total Nacional;17 Rioja, La;;2010M02;292
Viviendas: Total;Total Nacional;17 Rioja, La;;2010M01;312
Viviendas: Total;Total Nacional;17 Rioja, La;;2009M12;331
Viviendas: Total;Total Nacional;17 Rioja, La;;2009M11;326
Viviendas: Total;Total Nacional;17 Rioja, La;;2009M10;313
Viviendas: Total;Total Nacional;17 Rioja, La;;2009M09;453
Viviendas: Total;Total Nacional;17 Rioja, La;;2009M08;647
Viviendas: Total;Total Nacional;17 Rioja, La;;2009M07;425
Viviendas: Total;Total Nacional;17 Rioja, La;;2009M06;363
Viviendas: Total;Total Nacional;17 Rioja, La;;2009M05;378
Viviendas: Total;Total Nacional;17 Rioja, La;;2009M04;295
Viviendas: Total;Total Nacional;17 Rioja, La;;2009M03;510
Viviendas: Total;Total Nacional;17 Rioja, La;;2009M02;395
Viviendas: Total;Total Nacional;17 Rioja, La;;2009M01;495
Viviendas: Total;Total Nacional;17 Rioja, La;;2008M12;445
Viviendas: Total;Total Nacional;17 Rioja, La;;2008M11;400
Viviendas: Total;Total Nacional;17 Rioja, La;;2008M10;408
Viviendas: Total;Total Nacional;17 Rioja, La;;2008M09;301
Viviendas: Total;Total Nacional;17 Rioja, La;;2008M08;493
Viviendas: Total;Total Nacional;17 Rioja, La;;2008M07;386
Viviendas: Total;Total Nacional;17 Rioja, La;;2008M06;485
Viviendas: Total;Total Nacional;17 Rioja, La;;2008M05;511
Viviendas: Total;Total Nacional;17 Rioja, La;;2008M04;423
Viviendas: Total;Total Nacional;17 Rioja, La;;2008M03;701
Viviendas: Total;Total Nacional;17 Rioja, La;;2008M02;425
Viviendas: Total;Total Nacional;17 Rioja, La;;2008M01;649
Viviendas: Total;Total Nacional;17 Rioja, La;;2007M12;505
Viviendas: Total;Total Nacional;17 Rioja, La;;2007M11;474
Viviendas: Total;Total Nacional;17 Rioja, La;;2007M10;574
Viviendas: Total;Total Nacional;17 Rioja, La;;2007M09;508
Viviendas: Total;Total Nacional;17 Rioja, La;;2007M08;701
Viviendas: Total;Total Nacional;17 Rioja, La;;2007M07;695
Viviendas: Total;Total Nacional;17 Rioja, La;;2007M06;900
Viviendas: Total;Total Nacional;17 Rioja, La;;2007M05;790
Viviendas: Total;Total Nacional;17 Rioja, La;;2007M04;552
Viviendas: Total;Total Nacional;17 Rioja, La;;2007M03;552
Viviendas: Total;Total Nacional;17 Rioja, La;;2007M02;517
Viviendas: Total;Total Nacional;17 Rioja, La;;2007M01;748
Viviendas: Total;Total Nacional;18 Ceuta;;2024M03;48
Viviendas: Total;Total Nacional;18 Ceuta;;2024M02;40
Viviendas: Total;Total Nacional;18 Ceuta;;2024M01;45
Viviendas: Total;Total Nacional;18 Ceuta;;2023M12;30
Viviendas: Total;Total Nacional;18 Ceuta;;2023M11;53
Viviendas: Total;Total Nacional;18 Ceuta;;2023M10;40
Viviendas: Total;Total Nacional;18 Ceuta;;2023M09;41
Viviendas: Total;Total Nacional;18 Ceuta;;2023M08;46
Viviendas: Total;Total Nacional;18 Ceuta;;2023M07;47
Viviendas: Total;Total Nacional;18 Ceuta;;2023M06;31
Viviendas: Total;Total Nacional;18 Ceuta;;2023M05;80
Viviendas: Total;Total Nacional;18 Ceuta;;2023M04;28
Viviendas: Total;Total Nacional;18 Ceuta;;2023M03;24
Viviendas: Total;Total Nacional;18 Ceuta;;2023M02;45
Viviendas: Total;Total Nacional;18 Ceuta;;2023M01;41
Viviendas: Total;Total Nacional;18 Ceuta;;2022M12;46
Viviendas: Total;Total Nacional;18 Ceuta;;2022M11;33
Viviendas: Total;Total Nacional;18 Ceuta;;2022M10;44
Viviendas: Total;Total Nacional;18 Ceuta;;2022M09;32
Viviendas: Total;Total Nacional;18 Ceuta;;2022M08;33
Viviendas: Total;Total Nacional;18 Ceuta;;2022M07;26
Viviendas: Total;Total Nacional;18 Ceuta;;2022M06;54
Viviendas: Total;Total Nacional;18 Ceuta;;2022M05;51
Viviendas: Total;Total Nacional;18 Ceuta;;2022M04;48
Viviendas: Total;Total Nacional;18 Ceuta;;2022M03;43
Viviendas: Total;Total Nacional;18 Ceuta;;2022M02;40
Viviendas: Total;Total Nacional;18 Ceuta;;2022M01;48
Viviendas: Total;Total Nacional;18 Ceuta;;2021M12;16
Viviendas: Total;Total Nacional;18 Ceuta;;2021M11;100
Viviendas: Total;Total Nacional;18 Ceuta;;2021M10;9
Viviendas: Total;Total Nacional;18 Ceuta;;2021M09;2
Viviendas: Total;Total Nacional;18 Ceuta;;2021M08;7
Viviendas: Total;Total Nacional;18 Ceuta;;2021M07;3
Viviendas: Total;Total Nacional;18 Ceuta;;2021M06;22
Viviendas: Total;Total Nacional;18 Ceuta;;2021M05;37
Viviendas: Total;Total Nacional;18 Ceuta;;2021M04;40
Viviendas: Total;Total Nacional;18 Ceuta;;2021M03;23
Viviendas: Total;Total Nacional;18 Ceuta;;2021M02;42
Viviendas: Total;Total Nacional;18 Ceuta;;2021M01;7
Viviendas: Total;Total Nacional;18 Ceuta;;2020M12;9
Viviendas: Total;Total Nacional;18 Ceuta;;2020M11;11
Viviendas: Total;Total Nacional;18 Ceuta;;2020M10;53
Viviendas: Total;Total Nacional;18 Ceuta;;2020M09;58
Viviendas: Total;Total Nacional;18 Ceuta;;2020M08;10
Viviendas: Total;Total Nacional;18 Ceuta;;2020M07;21
Viviendas: Total;Total Nacional;18 Ceuta;;2020M06;25
Viviendas: Total;Total Nacional;18 Ceuta;;2020M05;28
Viviendas: Total;Total Nacional;18 Ceuta;;2020M04;15
Viviendas: Total;Total Nacional;18 Ceuta;;2020M03;33
Viviendas: Total;Total Nacional;18 Ceuta;;2020M02;11
Viviendas: Total;Total Nacional;18 Ceuta;;2020M01;49
Viviendas: Total;Total Nacional;18 Ceuta;;2019M12;37
Viviendas: Total;Total Nacional;18 Ceuta;;2019M11;28
Viviendas: Total;Total Nacional;18 Ceuta;;2019M10;28
Viviendas: Total;Total Nacional;18 Ceuta;;2019M09;38
Viviendas: Total;Total Nacional;18 Ceuta;;2019M08;60
Viviendas: Total;Total Nacional;18 Ceuta;;2019M07;5
Viviendas: Total;Total Nacional;18 Ceuta;;2019M06;43
Viviendas: Total;Total Nacional;18 Ceuta;;2019M05;56
Viviendas: Total;Total Nacional;18 Ceuta;;2019M04;27
Viviendas: Total;Total Nacional;18 Ceuta;;2019M03;235
Viviendas: Total;Total Nacional;18 Ceuta;;2019M02;39
Viviendas: Total;Total Nacional;18 Ceuta;;2019M01;238
Viviendas: Total;Total Nacional;18 Ceuta;;2018M12;28
Viviendas: Total;Total Nacional;18 Ceuta;;2018M11;40
Viviendas: Total;Total Nacional;18 Ceuta;;2018M10;26
Viviendas: Total;Total Nacional;18 Ceuta;;2018M09;20
Viviendas: Total;Total Nacional;18 Ceuta;;2018M08;21
Viviendas: Total;Total Nacional;18 Ceuta;;2018M07;38
Viviendas: Total;Total Nacional;18 Ceuta;;2018M06;30
Viviendas: Total;Total Nacional;18 Ceuta;;2018M05;72
Viviendas: Total;Total Nacional;18 Ceuta;;2018M04;45
Viviendas: Total;Total Nacional;18 Ceuta;;2018M03;30
Viviendas: Total;Total Nacional;18 Ceuta;;2018M02;38
Viviendas: Total;Total Nacional;18 Ceuta;;2018M01;36
Viviendas: Total;Total Nacional;18 Ceuta;;2017M12;29
Viviendas: Total;Total Nacional;18 Ceuta;;2017M11;24
Viviendas: Total;Total Nacional;18 Ceuta;;2017M10;46
Viviendas: Total;Total Nacional;18 Ceuta;;2017M09;28
Viviendas: Total;Total Nacional;18 Ceuta;;2017M08;31
Viviendas: Total;Total Nacional;18 Ceuta;;2017M07;38
Viviendas: Total;Total Nacional;18 Ceuta;;2017M06;38
Viviendas: Total;Total Nacional;18 Ceuta;;2017M05;45
Viviendas: Total;Total Nacional;18 Ceuta;;2017M04;47
Viviendas: Total;Total Nacional;18 Ceuta;;2017M03;40
Viviendas: Total;Total Nacional;18 Ceuta;;2017M02;34
Viviendas: Total;Total Nacional;18 Ceuta;;2017M01;38
Viviendas: Total;Total Nacional;18 Ceuta;;2016M12;12
Viviendas: Total;Total Nacional;18 Ceuta;;2016M11;19
Viviendas: Total;Total Nacional;18 Ceuta;;2016M10;20
Viviendas: Total;Total Nacional;18 Ceuta;;2016M09;8
Viviendas: Total;Total Nacional;18 Ceuta;;2016M08;25
Viviendas: Total;Total Nacional;18 Ceuta;;2016M07;40
Viviendas: Total;Total Nacional;18 Ceuta;;2016M06;42
Viviendas: Total;Total Nacional;18 Ceuta;;2016M05;42
Viviendas: Total;Total Nacional;18 Ceuta;;2016M04;57
Viviendas: Total;Total Nacional;18 Ceuta;;2016M03;20
Viviendas: Total;Total Nacional;18 Ceuta;;2016M02;32
Viviendas: Total;Total Nacional;18 Ceuta;;2016M01;47
Viviendas: Total;Total Nacional;18 Ceuta;;2015M12;20
Viviendas: Total;Total Nacional;18 Ceuta;;2015M11;26
Viviendas: Total;Total Nacional;18 Ceuta;;2015M10;47
Viviendas: Total;Total Nacional;18 Ceuta;;2015M09;26
Viviendas: Total;Total Nacional;18 Ceuta;;2015M08;10
Viviendas: Total;Total Nacional;18 Ceuta;;2015M07;4
Viviendas: Total;Total Nacional;18 Ceuta;;2015M06;26
Viviendas: Total;Total Nacional;18 Ceuta;;2015M05;41
Viviendas: Total;Total Nacional;18 Ceuta;;2015M04;35
Viviendas: Total;Total Nacional;18 Ceuta;;2015M03;30
Viviendas: Total;Total Nacional;18 Ceuta;;2015M02;29
Viviendas: Total;Total Nacional;18 Ceuta;;2015M01;60
Viviendas: Total;Total Nacional;18 Ceuta;;2014M12;10
Viviendas: Total;Total Nacional;18 Ceuta;;2014M11;18
Viviendas: Total;Total Nacional;18 Ceuta;;2014M10;41
Viviendas: Total;Total Nacional;18 Ceuta;;2014M09;25
Viviendas: Total;Total Nacional;18 Ceuta;;2014M08;22
Viviendas: Total;Total Nacional;18 Ceuta;;2014M07;16
Viviendas: Total;Total Nacional;18 Ceuta;;2014M06;21
Viviendas: Total;Total Nacional;18 Ceuta;;2014M05;35
Viviendas: Total;Total Nacional;18 Ceuta;;2014M04;26
Viviendas: Total;Total Nacional;18 Ceuta;;2014M03;39
Viviendas: Total;Total Nacional;18 Ceuta;;2014M02;34
Viviendas: Total;Total Nacional;18 Ceuta;;2014M01;39
Viviendas: Total;Total Nacional;18 Ceuta;;2013M12;19
Viviendas: Total;Total Nacional;18 Ceuta;;2013M11;26
Viviendas: Total;Total Nacional;18 Ceuta;;2013M10;9
Viviendas: Total;Total Nacional;18 Ceuta;;2013M09;8
Viviendas: Total;Total Nacional;18 Ceuta;;2013M08;38
Viviendas: Total;Total Nacional;18 Ceuta;;2013M07;12
Viviendas: Total;Total Nacional;18 Ceuta;;2013M06;16
Viviendas: Total;Total Nacional;18 Ceuta;;2013M05;13
Viviendas: Total;Total Nacional;18 Ceuta;;2013M04;16
Viviendas: Total;Total Nacional;18 Ceuta;;2013M03;20
Viviendas: Total;Total Nacional;18 Ceuta;;2013M02;20
Viviendas: Total;Total Nacional;18 Ceuta;;2013M01;41
Viviendas: Total;Total Nacional;18 Ceuta;;2012M12;14
Viviendas: Total;Total Nacional;18 Ceuta;;2012M11;13
Viviendas: Total;Total Nacional;18 Ceuta;;2012M10;40
Viviendas: Total;Total Nacional;18 Ceuta;;2012M09;14
Viviendas: Total;Total Nacional;18 Ceuta;;2012M08;14
Viviendas: Total;Total Nacional;18 Ceuta;;2012M07;9
Viviendas: Total;Total Nacional;18 Ceuta;;2012M06;30
Viviendas: Total;Total Nacional;18 Ceuta;;2012M05;34
Viviendas: Total;Total Nacional;18 Ceuta;;2012M04;29
Viviendas: Total;Total Nacional;18 Ceuta;;2012M03;40
Viviendas: Total;Total Nacional;18 Ceuta;;2012M02;29
Viviendas: Total;Total Nacional;18 Ceuta;;2012M01;23
Viviendas: Total;Total Nacional;18 Ceuta;;2011M12;19
Viviendas: Total;Total Nacional;18 Ceuta;;2011M11;21
Viviendas: Total;Total Nacional;18 Ceuta;;2011M10;17
Viviendas: Total;Total Nacional;18 Ceuta;;2011M09;22
Viviendas: Total;Total Nacional;18 Ceuta;;2011M08;25
Viviendas: Total;Total Nacional;18 Ceuta;;2011M07;15
Viviendas: Total;Total Nacional;18 Ceuta;;2011M06;29
Viviendas: Total;Total Nacional;18 Ceuta;;2011M05;23
Viviendas: Total;Total Nacional;18 Ceuta;;2011M04;34
Viviendas: Total;Total Nacional;18 Ceuta;;2011M03;33
Viviendas: Total;Total Nacional;18 Ceuta;;2011M02;48
Viviendas: Total;Total Nacional;18 Ceuta;;2011M01;41
Viviendas: Total;Total Nacional;18 Ceuta;;2010M12;27
Viviendas: Total;Total Nacional;18 Ceuta;;2010M11;35
Viviendas: Total;Total Nacional;18 Ceuta;;2010M10;42
Viviendas: Total;Total Nacional;18 Ceuta;;2010M09;38
Viviendas: Total;Total Nacional;18 Ceuta;;2010M08;18
Viviendas: Total;Total Nacional;18 Ceuta;;2010M07;33
Viviendas: Total;Total Nacional;18 Ceuta;;2010M06;36
Viviendas: Total;Total Nacional;18 Ceuta;;2010M05;53
Viviendas: Total;Total Nacional;18 Ceuta;;2010M04;50
Viviendas: Total;Total Nacional;18 Ceuta;;2010M03;72
Viviendas: Total;Total Nacional;18 Ceuta;;2010M02;50
Viviendas: Total;Total Nacional;18 Ceuta;;2010M01;44
Viviendas: Total;Total Nacional;18 Ceuta;;2009M12;32
Viviendas: Total;Total Nacional;18 Ceuta;;2009M11;18
Viviendas: Total;Total Nacional;18 Ceuta;;2009M10;14
Viviendas: Total;Total Nacional;18 Ceuta;;2009M09;11
Viviendas: Total;Total Nacional;18 Ceuta;;2009M08;6
Viviendas: Total;Total Nacional;18 Ceuta;;2009M07;11
Viviendas: Total;Total Nacional;18 Ceuta;;2009M06;34
Viviendas: Total;Total Nacional;18 Ceuta;;2009M05;34
Viviendas: Total;Total Nacional;18 Ceuta;;2009M04;30
Viviendas: Total;Total Nacional;18 Ceuta;;2009M03;65
Viviendas: Total;Total Nacional;18 Ceuta;;2009M02;27
Viviendas: Total;Total Nacional;18 Ceuta;;2009M01;52
Viviendas: Total;Total Nacional;18 Ceuta;;2008M12;9
Viviendas: Total;Total Nacional;18 Ceuta;;2008M11;33
Viviendas: Total;Total Nacional;18 Ceuta;;2008M10;35
Viviendas: Total;Total Nacional;18 Ceuta;;2008M09;3
Viviendas: Total;Total Nacional;18 Ceuta;;2008M08;27
Viviendas: Total;Total Nacional;18 Ceuta;;2008M07;10
