Tipo de alojamiento;Total Nacional;Comunidades y Ciudades Autónomas;Residencia: Nivel 1;Residencia: Nivel 2;Viajeros y pernoctaciones;Periodo;Total
Encuesta de Ocupación en Apartamentos Turísticos;Total Nacional;09 Cataluña;Total;;Pernoctaciones;2024M02;185.093
Encuesta de Ocupación en Apartamentos Turísticos;Total Nacional;09 Cataluña;Total;;Pernoctaciones;2024M01;167.371
Encuesta de Ocupación en Apartamentos Turísticos;Total Nacional;09 Cataluña;Total;;Pernoctaciones;2023M12;182.043
Encuesta de Ocupación en Apartamentos Turísticos;Total Nacional;09 Cataluña;Total;;Pernoctaciones;2023M11;160.966
Encuesta de Ocupación en Apartamentos Turísticos;Total Nacional;09 Cataluña;Total;;Pernoctaciones;2023M10;371.077
Encuesta de Ocupación en Apartamentos Turísticos;Total Nacional;09 Cataluña;Total;;Pernoctaciones;2023M09;595.642
Encuesta de Ocupación en Apartamentos Turísticos;Total Nacional;09 Cataluña;Total;;Pernoctaciones;2023M08;1.242.717
Encuesta de Ocupación en Apartamentos Turísticos;Total Nacional;09 Cataluña;Total;;Pernoctaciones;2023M07;1.032.559
Encuesta de Ocupación en Apartamentos Turísticos;Total Nacional;09 Cataluña;Total;;Pernoctaciones;2023M06;628.762
Encuesta de Ocupación en Apartamentos Turísticos;Total Nacional;09 Cataluña;Total;;Pernoctaciones;2023M05;425.790
Encuesta de Ocupación en Apartamentos Turísticos;Total Nacional;09 Cataluña;Total;;Pernoctaciones;2023M04;348.927
Encuesta de Ocupación en Apartamentos Turísticos;Total Nacional;09 Cataluña;Total;;Pernoctaciones;2023M03;193.921
Encuesta de Ocupación en Apartamentos Turísticos;Total Nacional;09 Cataluña;Total;;Pernoctaciones;2023M02;175.895
Encuesta de Ocupación en Apartamentos Turísticos;Total Nacional;09 Cataluña;Total;;Pernoctaciones;2023M01;167.236
Encuesta de Ocupación en Apartamentos Turísticos;Total Nacional;09 Cataluña;Total;;Pernoctaciones;2022M12;190.825
Encuesta de Ocupación en Apartamentos Turísticos;Total Nacional;09 Cataluña;Total;;Pernoctaciones;2022M11;164.131
Encuesta de Ocupación en Apartamentos Turísticos;Total Nacional;09 Cataluña;Total;;Pernoctaciones;2022M10;312.295
Encuesta de Ocupación en Apartamentos Turísticos;Total Nacional;09 Cataluña;Total;;Pernoctaciones;2022M09;708.021
Encuesta de Ocupación en Apartamentos Turísticos;Total Nacional;09 Cataluña;Total;;Pernoctaciones;2022M08;1.421.570
Encuesta de Ocupación en Apartamentos Turísticos;Total Nacional;09 Cataluña;Total;;Pernoctaciones;2022M07;1.448.999
Encuesta de Ocupación en Apartamentos Turísticos;Total Nacional;09 Cataluña;Total;;Pernoctaciones;2022M06;784.578
Encuesta de Ocupación en Apartamentos Turísticos;Total Nacional;09 Cataluña;Total;;Pernoctaciones;2022M05;379.490
Encuesta de Ocupación en Apartamentos Turísticos;Total Nacional;09 Cataluña;Total;;Pernoctaciones;2022M04;302.110
Encuesta de Ocupación en Apartamentos Turísticos;Total Nacional;09 Cataluña;Total;;Pernoctaciones;2022M03;158.524
Encuesta de Ocupación en Apartamentos Turísticos;Total Nacional;09 Cataluña;Total;;Pernoctaciones;2022M02;153.748
Encuesta de Ocupación en Apartamentos Turísticos;Total Nacional;09 Cataluña;Total;;Pernoctaciones;2022M01;142.708
Encuesta de Ocupación en Apartamentos Turísticos;Total Nacional;09 Cataluña;Total;;Pernoctaciones;2021M12;170.084
Encuesta de Ocupación en Apartamentos Turísticos;Total Nacional;09 Cataluña;Total;;Pernoctaciones;2021M11;133.664
Encuesta de Ocupación en Apartamentos Turísticos;Total Nacional;09 Cataluña;Total;;Pernoctaciones;2021M10;263.973
Encuesta de Ocupación en Apartamentos Turísticos;Total Nacional;09 Cataluña;Total;;Pernoctaciones;2021M09;449.838
Encuesta de Ocupación en Apartamentos Turísticos;Total Nacional;09 Cataluña;Total;;Pernoctaciones;2021M08;1.246.605
Encuesta de Ocupación en Apartamentos Turísticos;Total Nacional;09 Cataluña;Total;;Pernoctaciones;2021M07;751.399
Encuesta de Ocupación en Apartamentos Turísticos;Total Nacional;09 Cataluña;Total;;Pernoctaciones;2021M06;361.371
Encuesta de Ocupación en Apartamentos Turísticos;Total Nacional;09 Cataluña;Total;;Pernoctaciones;2021M05;178.420
Encuesta de Ocupación en Apartamentos Turísticos;Total Nacional;09 Cataluña;Total;;Pernoctaciones;2021M04;135.563
Encuesta de Ocupación en Apartamentos Turísticos;Total Nacional;09 Cataluña;Total;;Pernoctaciones;2021M03;115.984
Encuesta de Ocupación en Apartamentos Turísticos;Total Nacional;09 Cataluña;Total;;Pernoctaciones;2021M02;91.497
Encuesta de Ocupación en Apartamentos Turísticos;Total Nacional;09 Cataluña;Total;;Pernoctaciones;2021M01;101.897
Encuesta de Ocupación en Apartamentos Turísticos;Total Nacional;09 Cataluña;Total;;Pernoctaciones;2020M12;105.684
Encuesta de Ocupación en Apartamentos Turísticos;Total Nacional;09 Cataluña;Total;;Pernoctaciones;2020M11;98.535
Encuesta de Ocupación en Apartamentos Turísticos;Total Nacional;09 Cataluña;Total;;Pernoctaciones;2020M10;146.429
Encuesta de Ocupación en Apartamentos Turísticos;Total Nacional;09 Cataluña;Total;;Pernoctaciones;2020M09;297.429
Encuesta de Ocupación en Apartamentos Turísticos;Total Nacional;09 Cataluña;Total;;Pernoctaciones;2020M08;858.393
Encuesta de Ocupación en Apartamentos Turísticos;Total Nacional;09 Cataluña;Total;;Pernoctaciones;2020M07;481.322
Encuesta de Ocupación en Apartamentos Turísticos;Total Nacional;09 Cataluña;Total;;Pernoctaciones;2020M06;70.319
Encuesta de Ocupación en Apartamentos Turísticos;Total Nacional;09 Cataluña;Total;;Pernoctaciones;2020M05;4.625
Encuesta de Ocupación en Apartamentos Turísticos;Total Nacional;09 Cataluña;Total;;Pernoctaciones;2020M04;0
Encuesta de Ocupación en Apartamentos Turísticos;Total Nacional;09 Cataluña;Total;;Pernoctaciones;2020M03;96.155
Encuesta de Ocupación en Apartamentos Turísticos;Total Nacional;09 Cataluña;Total;;Pernoctaciones;2020M02;173.386
Encuesta de Ocupación en Apartamentos Turísticos;Total Nacional;09 Cataluña;Total;;Pernoctaciones;2020M01;162.582
Encuesta de Ocupación en Apartamentos Turísticos;Total Nacional;09 Cataluña;Total;;Pernoctaciones;2019M12;203.488
Encuesta de Ocupación en Apartamentos Turísticos;Total Nacional;09 Cataluña;Total;;Pernoctaciones;2019M11;172.271
Encuesta de Ocupación en Apartamentos Turísticos;Total Nacional;09 Cataluña;Total;;Pernoctaciones;2019M10;378.992
Encuesta de Ocupación en Apartamentos Turísticos;Total Nacional;09 Cataluña;Total;;Pernoctaciones;2019M09;806.328
Encuesta de Ocupación en Apartamentos Turísticos;Total Nacional;09 Cataluña;Total;;Pernoctaciones;2019M08;1.601.636
Encuesta de Ocupación en Apartamentos Turísticos;Total Nacional;09 Cataluña;Total;;Pernoctaciones;2019M07;1.215.623
Encuesta de Ocupación en Apartamentos Turísticos;Total Nacional;09 Cataluña;Total;;Pernoctaciones;2019M06;765.406
Encuesta de Ocupación en Apartamentos Turísticos;Total Nacional;09 Cataluña;Total;;Pernoctaciones;2019M05;422.203
Encuesta de Ocupación en Apartamentos Turísticos;Total Nacional;09 Cataluña;Total;;Pernoctaciones;2019M04;337.909
Encuesta de Ocupación en Apartamentos Turísticos;Total Nacional;09 Cataluña;Total;;Pernoctaciones;2019M03;213.413
Encuesta de Ocupación en Apartamentos Turísticos;Total Nacional;09 Cataluña;Total;;Pernoctaciones;2019M02;189.731
Encuesta de Ocupación en Apartamentos Turísticos;Total Nacional;09 Cataluña;Total;;Pernoctaciones;2019M01;177.848
Encuesta de Ocupación en Apartamentos Turísticos;Total Nacional;09 Cataluña;Total;;Pernoctaciones;2018M12;198.926
Encuesta de Ocupación en Apartamentos Turísticos;Total Nacional;09 Cataluña;Total;;Pernoctaciones;2018M11;171.617
Encuesta de Ocupación en Apartamentos Turísticos;Total Nacional;09 Cataluña;Total;;Pernoctaciones;2018M10;365.994
Encuesta de Ocupación en Apartamentos Turísticos;Total Nacional;09 Cataluña;Total;;Pernoctaciones;2018M09;706.953
Encuesta de Ocupación en Apartamentos Turísticos;Total Nacional;09 Cataluña;Total;;Pernoctaciones;2018M08;1.425.774
Encuesta de Ocupación en Apartamentos Turísticos;Total Nacional;09 Cataluña;Total;;Pernoctaciones;2018M07;1.125.374
Encuesta de Ocupación en Apartamentos Turísticos;Total Nacional;09 Cataluña;Total;;Pernoctaciones;2018M06;764.554
Encuesta de Ocupación en Apartamentos Turísticos;Total Nacional;09 Cataluña;Total;;Pernoctaciones;2018M05;417.673
Encuesta de Ocupación en Apartamentos Turísticos;Total Nacional;09 Cataluña;Total;;Pernoctaciones;2018M04;292.242
Encuesta de Ocupación en Apartamentos Turísticos;Total Nacional;09 Cataluña;Total;;Pernoctaciones;2018M03;230.157
Encuesta de Ocupación en Apartamentos Turísticos;Total Nacional;09 Cataluña;Total;;Pernoctaciones;2018M02;188.619
Encuesta de Ocupación en Apartamentos Turísticos;Total Nacional;09 Cataluña;Total;;Pernoctaciones;2018M01;180.084
Encuesta de Ocupación en Apartamentos Turísticos;Total Nacional;09 Cataluña;Total;;Pernoctaciones;2017M12;208.606
Encuesta de Ocupación en Apartamentos Turísticos;Total Nacional;09 Cataluña;Total;;Pernoctaciones;2017M11;164.980
Encuesta de Ocupación en Apartamentos Turísticos;Total Nacional;09 Cataluña;Total;;Pernoctaciones;2017M10;389.303
Encuesta de Ocupación en Apartamentos Turísticos;Total Nacional;09 Cataluña;Total;;Pernoctaciones;2017M09;800.709
Encuesta de Ocupación en Apartamentos Turísticos;Total Nacional;09 Cataluña;Total;;Pernoctaciones;2017M08;1.687.159
Encuesta de Ocupación en Apartamentos Turísticos;Total Nacional;09 Cataluña;Total;;Pernoctaciones;2017M07;1.304.037
Encuesta de Ocupación en Apartamentos Turísticos;Total Nacional;09 Cataluña;Total;;Pernoctaciones;2017M06;790.259
Encuesta de Ocupación en Apartamentos Turísticos;Total Nacional;09 Cataluña;Total;;Pernoctaciones;2017M05;458.372
Encuesta de Ocupación en Apartamentos Turísticos;Total Nacional;09 Cataluña;Total;;Pernoctaciones;2017M04;397.936
Encuesta de Ocupación en Apartamentos Turísticos;Total Nacional;09 Cataluña;Total;;Pernoctaciones;2017M03;181.232
Encuesta de Ocupación en Apartamentos Turísticos;Total Nacional;09 Cataluña;Total;;Pernoctaciones;2017M02;171.849
Encuesta de Ocupación en Apartamentos Turísticos;Total Nacional;09 Cataluña;Total;;Pernoctaciones;2017M01;171.038
Encuesta de Ocupación en Apartamentos Turísticos;Total Nacional;09 Cataluña;Total;;Pernoctaciones;2016M12;194.690
Encuesta de Ocupación en Apartamentos Turísticos;Total Nacional;09 Cataluña;Total;;Pernoctaciones;2016M11;156.857
Encuesta de Ocupación en Apartamentos Turísticos;Total Nacional;09 Cataluña;Total;;Pernoctaciones;2016M10;397.260
Encuesta de Ocupación en Apartamentos Turísticos;Total Nacional;09 Cataluña;Total;;Pernoctaciones;2016M09;732.134
Encuesta de Ocupación en Apartamentos Turísticos;Total Nacional;09 Cataluña;Total;;Pernoctaciones;2016M08;1.642.140
Encuesta de Ocupación en Apartamentos Turísticos;Total Nacional;09 Cataluña;Total;;Pernoctaciones;2016M07;1.306.620
Encuesta de Ocupación en Apartamentos Turísticos;Total Nacional;09 Cataluña;Total;;Pernoctaciones;2016M06;694.431
Encuesta de Ocupación en Apartamentos Turísticos;Total Nacional;09 Cataluña;Total;;Pernoctaciones;2016M05;434.881
Encuesta de Ocupación en Apartamentos Turísticos;Total Nacional;09 Cataluña;Total;;Pernoctaciones;2016M04;282.575
Encuesta de Ocupación en Apartamentos Turísticos;Total Nacional;09 Cataluña;Total;;Pernoctaciones;2016M03;243.511
Encuesta de Ocupación en Apartamentos Turísticos;Total Nacional;09 Cataluña;Total;;Pernoctaciones;2016M02;177.524
Encuesta de Ocupación en Apartamentos Turísticos;Total Nacional;09 Cataluña;Total;;Pernoctaciones;2016M01;164.820
Encuesta de Ocupación en Apartamentos Turísticos;Total Nacional;09 Cataluña;Total;;Pernoctaciones;2015M12;179.660
Encuesta de Ocupación en Apartamentos Turísticos;Total Nacional;09 Cataluña;Total;;Pernoctaciones;2015M11;147.589
Encuesta de Ocupación en Apartamentos Turísticos;Total Nacional;09 Cataluña;Total;;Pernoctaciones;2015M10;360.565
Encuesta de Ocupación en Apartamentos Turísticos;Total Nacional;09 Cataluña;Total;;Pernoctaciones;2015M09;694.126
Encuesta de Ocupación en Apartamentos Turísticos;Total Nacional;09 Cataluña;Total;;Pernoctaciones;2015M08;1.835.570
Encuesta de Ocupación en Apartamentos Turísticos;Total Nacional;09 Cataluña;Total;;Pernoctaciones;2015M07;1.302.637
Encuesta de Ocupación en Apartamentos Turísticos;Total Nacional;09 Cataluña;Total;;Pernoctaciones;2015M06;634.509
Encuesta de Ocupación en Apartamentos Turísticos;Total Nacional;09 Cataluña;Total;;Pernoctaciones;2015M05;405.408
Encuesta de Ocupación en Apartamentos Turísticos;Total Nacional;09 Cataluña;Total;;Pernoctaciones;2015M04;305.819
Encuesta de Ocupación en Apartamentos Turísticos;Total Nacional;09 Cataluña;Total;;Pernoctaciones;2015M03;160.070
Encuesta de Ocupación en Apartamentos Turísticos;Total Nacional;09 Cataluña;Total;;Pernoctaciones;2015M02;147.364
Encuesta de Ocupación en Apartamentos Turísticos;Total Nacional;09 Cataluña;Total;;Pernoctaciones;2015M01;146.103
Encuesta de Ocupación en Apartamentos Turísticos;Total Nacional;09 Cataluña;Total;;Pernoctaciones;2014M12;160.398
Encuesta de Ocupación en Apartamentos Turísticos;Total Nacional;09 Cataluña;Total;;Pernoctaciones;2014M11;130.823
Encuesta de Ocupación en Apartamentos Turísticos;Total Nacional;09 Cataluña;Total;;Pernoctaciones;2014M10;274.914
Encuesta de Ocupación en Apartamentos Turísticos;Total Nacional;09 Cataluña;Total;;Pernoctaciones;2014M09;662.294
Encuesta de Ocupación en Apartamentos Turísticos;Total Nacional;09 Cataluña;Total;;Pernoctaciones;2014M08;1.788.809
Encuesta de Ocupación en Apartamentos Turísticos;Total Nacional;09 Cataluña;Total;;Pernoctaciones;2014M07;1.270.506
Encuesta de Ocupación en Apartamentos Turísticos;Total Nacional;09 Cataluña;Total;;Pernoctaciones;2014M06;652.627
Encuesta de Ocupación en Apartamentos Turísticos;Total Nacional;09 Cataluña;Total;;Pernoctaciones;2014M05;384.824
Encuesta de Ocupación en Apartamentos Turísticos;Total Nacional;09 Cataluña;Total;;Pernoctaciones;2014M04;296.026
Encuesta de Ocupación en Apartamentos Turísticos;Total Nacional;09 Cataluña;Total;;Pernoctaciones;2014M03;181.392
Encuesta de Ocupación en Apartamentos Turísticos;Total Nacional;09 Cataluña;Total;;Pernoctaciones;2014M02;147.183
Encuesta de Ocupación en Apartamentos Turísticos;Total Nacional;09 Cataluña;Total;;Pernoctaciones;2014M01;140.422
Encuesta de Ocupación en Apartamentos Turísticos;Total Nacional;09 Cataluña;Total;;Pernoctaciones;2013M12;167.444
Encuesta de Ocupación en Apartamentos Turísticos;Total Nacional;09 Cataluña;Total;;Pernoctaciones;2013M11;146.604
Encuesta de Ocupación en Apartamentos Turísticos;Total Nacional;09 Cataluña;Total;;Pernoctaciones;2013M10;317.237
Encuesta de Ocupación en Apartamentos Turísticos;Total Nacional;09 Cataluña;Total;;Pernoctaciones;2013M09;753.315
Encuesta de Ocupación en Apartamentos Turísticos;Total Nacional;09 Cataluña;Total;;Pernoctaciones;2013M08;1.621.016
Encuesta de Ocupación en Apartamentos Turísticos;Total Nacional;09 Cataluña;Total;;Pernoctaciones;2013M07;1.275.923
Encuesta de Ocupación en Apartamentos Turísticos;Total Nacional;09 Cataluña;Total;;Pernoctaciones;2013M06;588.512
Encuesta de Ocupación en Apartamentos Turísticos;Total Nacional;09 Cataluña;Total;;Pernoctaciones;2013M05;391.235
Encuesta de Ocupación en Apartamentos Turísticos;Total Nacional;09 Cataluña;Total;;Pernoctaciones;2013M04;213.763
Encuesta de Ocupación en Apartamentos Turísticos;Total Nacional;09 Cataluña;Total;;Pernoctaciones;2013M03;219.913
Encuesta de Ocupación en Apartamentos Turísticos;Total Nacional;09 Cataluña;Total;;Pernoctaciones;2013M02;150.356
Encuesta de Ocupación en Apartamentos Turísticos;Total Nacional;09 Cataluña;Total;;Pernoctaciones;2013M01;140.550
Encuesta de Ocupación en Apartamentos Turísticos;Total Nacional;09 Cataluña;Total;;Pernoctaciones;2012M12;161.004
Encuesta de Ocupación en Apartamentos Turísticos;Total Nacional;09 Cataluña;Total;;Pernoctaciones;2012M11;144.734
Encuesta de Ocupación en Apartamentos Turísticos;Total Nacional;09 Cataluña;Total;;Pernoctaciones;2012M10;268.807
Encuesta de Ocupación en Apartamentos Turísticos;Total Nacional;09 Cataluña;Total;;Pernoctaciones;2012M09;810.406
Encuesta de Ocupación en Apartamentos Turísticos;Total Nacional;09 Cataluña;Total;;Pernoctaciones;2012M08;1.701.827
Encuesta de Ocupación en Apartamentos Turísticos;Total Nacional;09 Cataluña;Total;;Pernoctaciones;2012M07;1.278.855
Encuesta de Ocupación en Apartamentos Turísticos;Total Nacional;09 Cataluña;Total;;Pernoctaciones;2012M06;657.123
Encuesta de Ocupación en Apartamentos Turísticos;Total Nacional;09 Cataluña;Total;;Pernoctaciones;2012M05;377.151
Encuesta de Ocupación en Apartamentos Turísticos;Total Nacional;09 Cataluña;Total;;Pernoctaciones;2012M04;283.878
Encuesta de Ocupación en Apartamentos Turísticos;Total Nacional;09 Cataluña;Total;;Pernoctaciones;2012M03;179.667
Encuesta de Ocupación en Apartamentos Turísticos;Total Nacional;09 Cataluña;Total;;Pernoctaciones;2012M02;167.153
Encuesta de Ocupación en Apartamentos Turísticos;Total Nacional;09 Cataluña;Total;;Pernoctaciones;2012M01;145.437
Encuesta de Ocupación en Apartamentos Turísticos;Total Nacional;09 Cataluña;Total;;Pernoctaciones;2011M12;157.168
Encuesta de Ocupación en Apartamentos Turísticos;Total Nacional;09 Cataluña;Total;;Pernoctaciones;2011M11;131.144
Encuesta de Ocupación en Apartamentos Turísticos;Total Nacional;09 Cataluña;Total;;Pernoctaciones;2011M10;252.285
Encuesta de Ocupación en Apartamentos Turísticos;Total Nacional;09 Cataluña;Total;;Pernoctaciones;2011M09;729.634
Encuesta de Ocupación en Apartamentos Turísticos;Total Nacional;09 Cataluña;Total;;Pernoctaciones;2011M08;1.793.553
Encuesta de Ocupación en Apartamentos Turísticos;Total Nacional;09 Cataluña;Total;;Pernoctaciones;2011M07;1.283.444
Encuesta de Ocupación en Apartamentos Turísticos;Total Nacional;09 Cataluña;Total;;Pernoctaciones;2011M06;697.150
Encuesta de Ocupación en Apartamentos Turísticos;Total Nacional;09 Cataluña;Total;;Pernoctaciones;2011M05;311.107
Encuesta de Ocupación en Apartamentos Turísticos;Total Nacional;09 Cataluña;Total;;Pernoctaciones;2011M04;243.218
Encuesta de Ocupación en Apartamentos Turísticos;Total Nacional;09 Cataluña;Total;;Pernoctaciones;2011M03;144.592
Encuesta de Ocupación en Apartamentos Turísticos;Total Nacional;09 Cataluña;Total;;Pernoctaciones;2011M02;118.319
